ADDRESS_STATENAME,ADDRESS_STATEABBRV,ADDRESS_CITY,ADDRESS_ZIPCODE,ADDRESS_COUNTY,ADDRESS_STCO,ADDRESS_COUNTY_FIPS
Illinois,IL,Decatur,62521,Macon County,IL-Macon County,17115
Illinois,IL,Decatur,62521,Macon County,IL-Macon County,17125
Illinois,IL,Decatur,62521,Logan County,IL-Logan County,17107
Illinois,IL,Decatur,62521,Du Page County,IL-Du Page County,17043
Illinois,IL,Decatur,62521,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,Decatur,62521,Pottawatomie County,IL-Pottawatomie County,-
Illinois,IL,Des Plaines,60018,Cook County,IL-Cook County,17031
Illinois,IL,Des Plaines,60018,District Of Columbia County,IL-District Of Columbia County,-
Illinois,IL,Des Plaines,60018,Madison County,IL-Madison County,17119
Illinois,IL,Des Plaines,60018,Madison County,IL-Madison County,17121
Illinois,IL,Des Plaines,60018,Madison County,IL-Madison County,17125
Illinois,IL,Des Plaines,60018,Lake County,IL-Lake County,17097
Illinois,IL,Des Plaines,60018,Cook County,IL-Cook County,17031
Illinois,IL,Des Plaines,60018,Mchenry County,IL-Mchenry County,17111
Illinois,IL,Des Plaines,60018,Mchenry County,IL-Mchenry County,17073
Illinois,IL,Des Plaines,60018,Lake County,IL-Lake County,17097
Illinois,IL,Des Plaines,60018,Kane County,IL-Kane County,17089
Illinois,IL,Des Plaines,60018,Iroquois County,IL-Iroquois County,17075
Illinois,IL,Des Plaines,60018,Johnson County,IL-Johnson County,17087
Illinois,IL,Des Plaines,60018,Jefferson County,IL-Jefferson County,17081
Illinois,IL,Des Plaines,60018,Jefferson County,IL-Jefferson County,17071
Illinois,IL,East Dundee,60118,Kane County,IL-Kane County,17089
Illinois,IL,East Dundee,60118,Dekalb County,IL-Dekalb County,17037
Illinois,IL,East Dundee,60118,Du Page County,IL-Du Page County,17043
Illinois,IL,East Dundee,60118,Kane County,IL-Kane County,17089
Illinois,IL,East Dundee,60118,Dekalb County,IL-Dekalb County,17037
Illinois,IL,East Dundee,60118,Ogle County,IL-Ogle County,17141
Illinois,IL,East Dundee,60118,Du Page County,IL-Du Page County,17043
Illinois,IL,East Dundee,60118,Kane County,IL-Kane County,17089
Illinois,IL,East Dundee,60118,Iroquois County,IL-Iroquois County,17075
Illinois,IL,East Dundee,60118,Warren County,IL-Warren County,17187
Illinois,IL,East Dundee,60118,Butler County,IL-Butler County,-
Illinois,IL,East St. Louis,62201,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,East St. Louis,62201,Pulaski County,IL-Pulaski County,17153
Illinois,IL,East St. Louis,62201,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,East St. Louis,62201,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,East St. Louis,62201,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,East St. Louis,62201,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,East St. Louis,62201,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,East St. Louis,62201,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,East St. Louis,62201,Suffolk County,IL-Suffolk County,-
Illinois,IL,East St. Louis,62201,Winchester City County,IL-Winchester City County,-
Illinois,IL,East St. Louis,62201,Platte County,IL-Platte County,17147
Illinois,IL,Effingham,62401,Effingham County,IL-Effingham County,17049
Illinois,IL,Effingham,62401,New Haven County,IL-New Haven County,-
Illinois,IL,Effingham,62401,Effingham County,IL-Effingham County,17049
Illinois,IL,Effingham,62401,Macon County,IL-Macon County,17115
Illinois,IL,Effingham,62401,Macon County,IL-Macon County,17125
Illinois,IL,Effingham,62401,Jasper County,IL-Jasper County,17079
Illinois,IL,Effingham,62401,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,Effingham,62401,Adams County,IL-Adams County,17001
Illinois,IL,Effingham,62401,Wabaunsee County,IL-Wabaunsee County,-
Illinois,IL,Effingham,62401,Phelps County,IL-Phelps County,-
Illinois,IL,Effingham,62401,Fredericksburg City County,IL-Fredericksburg City County,-
Illinois,IL,Effingham,62401,Washakie County,IL-Washakie County,-
Illinois,IL,Frankfort,60423,Will County,IL-Will County,17197
Illinois,IL,Frankfort,60423,Middlesex County,IL-Middlesex County,-
Illinois,IL,Frankfort,60423,Evans County,IL-Evans County,-
Illinois,IL,Frankfort,60423,Grundy County,IL-Grundy County,17063
Illinois,IL,Frankfort,60423,Cook County,IL-Cook County,17031
Illinois,IL,Frankfort,60423,Will County,IL-Will County,17197
Illinois,IL,Frankfort,60423,Cook County,IL-Cook County,17031
Illinois,IL,Frankfort,60423,Will County,IL-Will County,17197
Illinois,IL,Frankfort,60423,Livingston County,IL-Livingston County,17105
Illinois,IL,Frankfort,60423,Lincoln County,IL-Lincoln County,-
Illinois,IL,Frankfort,60423,Wabaunsee County,IL-Wabaunsee County,-
Illinois,IL,Gilman,60938,Iroquois County,IL-Iroquois County,17075
Illinois,IL,Gilman,60938,Mohave County,IL-Mohave County,-
Illinois,IL,Gilman,60938,Hartford County,IL-Hartford County,-
Illinois,IL,Gilman,60938,Cook County,IL-Cook County,17031
Illinois,IL,Gilman,60938,Vermilion County,IL-Vermilion County,17183
Illinois,IL,Gilman,60938,Iroquois County,IL-Iroquois County,17075
Illinois,IL,Gilman,60938,Iroquois County,IL-Iroquois County,17075
Illinois,IL,Gilman,60938,Iroquois County,IL-Iroquois County,17075
Illinois,IL,Gilman,60938,Iroquois County,IL-Iroquois County,17075
Illinois,IL,Gilman,60938,Livingston County,IL-Livingston County,17105
Illinois,IL,Gilman,60938,Ford County,IL-Ford County,17053
Illinois,IL,Hampshire,60140,Kane County,IL-Kane County,17089
Illinois,IL,Hampshire,60140,Hartford County,IL-Hartford County,-
Illinois,IL,Hampshire,60140,Haralson County,IL-Haralson County,-
Illinois,IL,Hampshire,60140,Kane County,IL-Kane County,17089
Illinois,IL,Hampshire,60140,Will County,IL-Will County,17197
Illinois,IL,Hampshire,60140,Kane County,IL-Kane County,17089
Illinois,IL,Hampshire,60140,Dekalb County,IL-Dekalb County,17037
Illinois,IL,Hampshire,60140,Dekalb County,IL-Dekalb County,17037
Illinois,IL,Hampshire,60140,Du Page County,IL-Du Page County,17043
Illinois,IL,Hampshire,60140,Kankakee County,IL-Kankakee County,17091
Illinois,IL,Hampshire,60140,Orleans County,IL-Orleans County,-
Illinois,IL,Ina,62846,Jefferson County,IL-Jefferson County,17081
Illinois,IL,Ina,62846,Jefferson County,IL-Jefferson County,17071
Illinois,IL,Ina,62846,Johnson County,IL-Johnson County,17087
Illinois,IL,Ina,62846,White County,IL-White County,17193
Illinois,IL,Ina,62846,Washington County,IL-Washington County,17189
Illinois,IL,Ina,62846,White County,IL-White County,17193
Illinois,IL,Ina,62846,Clay County,IL-Clay County,17025
Illinois,IL,Ina,62846,Wayne County,IL-Wayne County,17191
Illinois,IL,Ina,62846,Franklin County,IL-Franklin County,17055
Illinois,IL,Ina,62846,Madison County,IL-Madison County,17119
Illinois,IL,Ina,62846,Madison County,IL-Madison County,17121
Illinois,IL,Ina,62846,Madison County,IL-Madison County,17125
Illinois,IL,Ina,62846,Morris County,IL-Morris County,-
Illinois,IL,Ina,62846,Rockingham County,IL-Rockingham County,-
Illinois,IL,Joliet,60433,Will County,IL-Will County,17197
Illinois,IL,Joliet,60433,District Of Columbia County,IL-District Of Columbia County,-
Illinois,IL,Joliet,60433,Mchenry County,IL-Mchenry County,17111
Illinois,IL,Joliet,60433,Mchenry County,IL-Mchenry County,17073
Illinois,IL,Joliet,60433,Will County,IL-Will County,17197
Illinois,IL,Joliet,60433,Grundy County,IL-Grundy County,17063
Illinois,IL,Joliet,60433,Du Page County,IL-Du Page County,17043
Illinois,IL,Joliet,60433,Cook County,IL-Cook County,17031
Illinois,IL,Joliet,60433,Will County,IL-Will County,17197
Illinois,IL,Joliet,60433,Cook County,IL-Cook County,17031
Illinois,IL,Joliet,60433,Saint Tammany County,IL-Saint Tammany County,-
Illinois,IL,Joliet,60433,Saint Louis County,IL-Saint Louis County,-
Illinois,IL,Kankakee,60901,Kankakee County,IL-Kankakee County,17091
Illinois,IL,Kankakee,60901,Shasta County,IL-Shasta County,-
Illinois,IL,Kankakee,60901,Hartford County,IL-Hartford County,-
Illinois,IL,Kankakee,60901,Du Page County,IL-Du Page County,17043
Illinois,IL,Kankakee,60901,Cook County,IL-Cook County,17031
Illinois,IL,Kankakee,60901,Cook County,IL-Cook County,17031
Illinois,IL,Kankakee,60901,Cook County,IL-Cook County,17031
Illinois,IL,Kankakee,60901,Iroquois County,IL-Iroquois County,17075
Illinois,IL,Kankakee,60901,Cook County,IL-Cook County,17031
Illinois,IL,Kankakee,60901,Mchenry County,IL-Mchenry County,17111
Illinois,IL,Kankakee,60901,Mchenry County,IL-Mchenry County,17073
Illinois,IL,Kankakee,60901,Seward County,IL-Seward County,17129
Illinois,IL,Lasalle,61301,La Salle County,IL-La Salle County,17099
Illinois,IL,Lasalle,61301,La Plata County,IL-La Plata County,-
Illinois,IL,Lasalle,61301,Hartford County,IL-Hartford County,-
Illinois,IL,Lasalle,61301,Lee County,IL-Lee County,17103
Illinois,IL,Lasalle,61301,Livingston County,IL-Livingston County,17105
Illinois,IL,Lasalle,61301,Lee County,IL-Lee County,17103
Illinois,IL,Lasalle,61301,La Salle County,IL-La Salle County,17099
Illinois,IL,Lasalle,61301,Mclean County,IL-Mclean County,17113
Illinois,IL,Lasalle,61301,Peoria County,IL-Peoria County,17143
Illinois,IL,Lasalle,61301,Montgomery County,IL-Montgomery County,17135
Illinois,IL,Lasalle,61301,Box Butte County,IL-Box Butte County,-
Illinois,IL,Lincoln,62656,Logan County,IL-Logan County,17107
Illinois,IL,Lincoln,62656,Windham County,IL-Windham County,-
Illinois,IL,Lincoln,62656,Christian County,IL-Christian County,17021
Illinois,IL,Lincoln,62656,Macoupin County,IL-Macoupin County,17117
Illinois,IL,Lincoln,62656,Franklin County,IL-Franklin County,17055
Illinois,IL,Lincoln,62656,Sangamon County,IL-Sangamon County,17167
Illinois,IL,Lincoln,62656,Cook County,IL-Cook County,17031
Illinois,IL,Lincoln,62656,Pike County,IL-Pike County,17149
Illinois,IL,Lincoln,62656,Trego County,IL-Trego County,-
Illinois,IL,Lincoln,62656,Nicholas County,IL-Nicholas County,-
Illinois,IL,Lincoln,62656,Frederick County,IL-Frederick County,-
Illinois,IL,Litchfield,62056,Montgomery County,IL-Montgomery County,17135
Illinois,IL,Litchfield,62056,Logan County,IL-Logan County,17107
Illinois,IL,Litchfield,62056,Christian County,IL-Christian County,17021
Illinois,IL,Litchfield,62056,Pulaski County,IL-Pulaski County,17153
Illinois,IL,Litchfield,62056,Sangamon County,IL-Sangamon County,17167
Illinois,IL,Litchfield,62056,Bond County,IL-Bond County,17005
Illinois,IL,Litchfield,62056,Calhoun County,IL-Calhoun County,17013
Illinois,IL,Litchfield,62056,Madison County,IL-Madison County,17119
Illinois,IL,Litchfield,62056,Madison County,IL-Madison County,17121
Illinois,IL,Litchfield,62056,Madison County,IL-Madison County,17125
Illinois,IL,Litchfield,62056,Harvey County,IL-Harvey County,-
Illinois,IL,Litchfield,62056,Linn County,IL-Linn County,-
Illinois,IL,Litchfield,62056,Franklin County,IL-Franklin County,17055
Illinois,IL,Lombard,60148,Du Page County,IL-Du Page County,17043
Illinois,IL,Lombard,60148,Litchfield County,IL-Litchfield County,-
Illinois,IL,Lombard,60148,Pickens County,IL-Pickens County,-
Illinois,IL,Lombard,60148,Kane County,IL-Kane County,17089
Illinois,IL,Lombard,60148,Du Page County,IL-Du Page County,17043
Illinois,IL,Lombard,60148,Dekalb County,IL-Dekalb County,17037
Illinois,IL,Lombard,60148,Du Page County,IL-Du Page County,17043
Illinois,IL,Lombard,60148,Will County,IL-Will County,17197
Illinois,IL,Lombard,60148,Cook County,IL-Cook County,17031
Illinois,IL,Lombard,60148,Iroquois County,IL-Iroquois County,17075
Illinois,IL,Lombard,60148,Loudoun County,IL-Loudoun County,-
Illinois,IL,Marion,62959,Williamson County,IL-Williamson County,17199
Illinois,IL,Marion,62959,Brevard County,IL-Brevard County,-
Illinois,IL,Marion,62959,Massac County,IL-Massac County,17127
Illinois,IL,Marion,62959,Pulaski County,IL-Pulaski County,17153
Illinois,IL,Marion,62959,Hardin County,IL-Hardin County,17069
Illinois,IL,Marion,62959,Alexander County,IL-Alexander County,17003
Illinois,IL,Marion,62959,Jackson County,IL-Jackson County,17077
Illinois,IL,Marion,62959,Gallatin County,IL-Gallatin County,17059
Illinois,IL,Marion,62959,Hamilton County,IL-Hamilton County,17065
Illinois,IL,Marion,62959,Ford County,IL-Ford County,17053
Illinois,IL,Marion,62959,Albemarle County,IL-Albemarle County,-
Illinois,IL,Marshall,62441,Clark County,IL-Clark County,17023
Illinois,IL,Marshall,62441,Windham County,IL-Windham County,-
Illinois,IL,Marshall,62441,Richland County,IL-Richland County,17159
Illinois,IL,Marshall,62441,Effingham County,IL-Effingham County,17049
Illinois,IL,Marshall,62441,Fayette County,IL-Fayette County,17051
Illinois,IL,Marshall,62441,Effingham County,IL-Effingham County,17049
Illinois,IL,Marshall,62441,Effingham County,IL-Effingham County,17049
Illinois,IL,Marshall,62441,Effingham County,IL-Effingham County,17049
Illinois,IL,Marshall,62441,Geary County,IL-Geary County,-
Illinois,IL,Marshall,62441,Pike County,IL-Pike County,17149
Illinois,IL,Marshall,62441,Worth County,IL-Worth County,-
Illinois,IL,Mascoutah,62258,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,Mascoutah,62258,Duval County,IL-Duval County,-
Illinois,IL,Mascoutah,62258,Franklin County,IL-Franklin County,17055
Illinois,IL,Mascoutah,62258,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,Mascoutah,62258,Monroe County,IL-Monroe County,17133
Illinois,IL,Mascoutah,62258,Randolph County,IL-Randolph County,17157
Illinois,IL,Mascoutah,62258,Washington County,IL-Washington County,17189
Illinois,IL,Mascoutah,62258,Hancock County,IL-Hancock County,17067
Illinois,IL,Mascoutah,62258,Clinton County,IL-Clinton County,17027
Illinois,IL,Mascoutah,62258,Perry County,IL-Perry County,17145
Illinois,IL,Mascoutah,62258,Monroe County,IL-Monroe County,17133
Illinois,IL,Minooka,60447,Grundy County,IL-Grundy County,17063
Illinois,IL,Minooka,60447,Grand County,IL-Grand County,-
Illinois,IL,Minooka,60447,Cumberland County,IL-Cumberland County,17035
Illinois,IL,Minooka,60447,Lake County,IL-Lake County,17097
Illinois,IL,Minooka,60447,Cook County,IL-Cook County,17031
Illinois,IL,Minooka,60447,Will County,IL-Will County,17197
Illinois,IL,Minooka,60447,Will County,IL-Will County,17197
Illinois,IL,Minooka,60447,Will County,IL-Will County,17197
Illinois,IL,Minooka,60447,Cook County,IL-Cook County,17031
Illinois,IL,Minooka,60447,Jackson County,IL-Jackson County,17077
Illinois,IL,Minooka,60447,Dekalb County,IL-Dekalb County,17037
Illinois,IL,Mokena,60448,Will County,IL-Will County,17197
Illinois,IL,Mokena,60448,Park County,IL-Park County,-
Illinois,IL,Mokena,60448,Will County,IL-Will County,17197
Illinois,IL,Mokena,60448,Will County,IL-Will County,17197
Illinois,IL,Mokena,60448,Will County,IL-Will County,17197
Illinois,IL,Mokena,60448,Cook County,IL-Cook County,17031
Illinois,IL,Mokena,60448,Will County,IL-Will County,17197
Illinois,IL,Mokena,60448,Will County,IL-Will County,17197
Illinois,IL,Mokena,60448,Knox County,IL-Knox County,17095
Illinois,IL,Mokena,60448,Saline County,IL-Saline County,17165
Illinois,IL,Mokena,60448,Saline County,IL-Saline County,17099
Illinois,IL,Mokena,60448,Lincoln County,IL-Lincoln County,-
Illinois,IL,Monee,60449,Will County,IL-Will County,17197
Illinois,IL,Monee,60449,Park County,IL-Park County,-
Illinois,IL,Monee,60449,Screven County,IL-Screven County,-
Illinois,IL,Monee,60449,Crawford County,IL-Crawford County,17033
Illinois,IL,Monee,60449,Lake County,IL-Lake County,17097
Illinois,IL,Monee,60449,Cook County,IL-Cook County,17031
Illinois,IL,Monee,60449,Cook County,IL-Cook County,17031
Illinois,IL,Monee,60449,Stark County,IL-Stark County,17175
Illinois,IL,Monee,60449,La Salle County,IL-La Salle County,17099
Illinois,IL,Monee,60449,Livingston County,IL-Livingston County,17105
Illinois,IL,Monee,60449,Crawford County,IL-Crawford County,17033
Illinois,IL,Montgomery,60538,Kendall County,IL-Kendall County,17093
Illinois,IL,Montgomery,60538,Du Page County,IL-Du Page County,17043
Illinois,IL,Montgomery,60538,Lee County,IL-Lee County,17103
Illinois,IL,Montgomery,60538,La Salle County,IL-La Salle County,17099
Illinois,IL,Montgomery,60538,Kendall County,IL-Kendall County,17093
Illinois,IL,Montgomery,60538,Iroquois County,IL-Iroquois County,17075
Illinois,IL,Montgomery,60538,Kendall County,IL-Kendall County,17093
Illinois,IL,Montgomery,60538,Cook County,IL-Cook County,17031
Illinois,IL,Montgomery,60538,Dekalb County,IL-Dekalb County,17037
Illinois,IL,Montgomery,60538,Cook County,IL-Cook County,17031
Illinois,IL,Montgomery,60538,Saint Mary County,IL-Saint Mary County,-
Illinois,IL,Morris,60450,Grundy County,IL-Grundy County,17063
Illinois,IL,Morris,60450,Bulloch County,IL-Bulloch County,-
Illinois,IL,Morris,60450,Richland County,IL-Richland County,17159
Illinois,IL,Morris,60450,Livingston County,IL-Livingston County,17105
Illinois,IL,Morris,60450,Hancock County,IL-Hancock County,17067
Illinois,IL,Morris,60450,Cook County,IL-Cook County,17031
Illinois,IL,Morris,60450,Will County,IL-Will County,17197
Illinois,IL,Morris,60450,Winnebago County,IL-Winnebago County,17201
Illinois,IL,Morris,60450,Ellsworth County,IL-Ellsworth County,-
Illinois,IL,Morris,60450,Washington County,IL-Washington County,17189
Illinois,IL,Morris,60450,Jackson County,IL-Jackson County,17077
Illinois,IL,Mount Vernon,62864,Jefferson County,IL-Jefferson County,17081
Illinois,IL,Mount Vernon,62864,Jefferson County,IL-Jefferson County,17071
Illinois,IL,Mount Vernon,62864,Mason County,IL-Mason County,17125
Illinois,IL,Mount Vernon,62864,Mason County,IL-Mason County,17115
Illinois,IL,Mount Vernon,62864,White County,IL-White County,17193
Illinois,IL,Mount Vernon,62864,White County,IL-White County,17193
Illinois,IL,Mount Vernon,62864,White County,IL-White County,17193
Illinois,IL,Mount Vernon,62864,Hamilton County,IL-Hamilton County,17065
Illinois,IL,Mount Vernon,62864,Wabash County,IL-Wabash County,17185
Illinois,IL,Mount Vernon,62864,Marion County,IL-Marion County,17121
Illinois,IL,Mount Vernon,62864,Marion County,IL-Marion County,17119
Illinois,IL,Mount Vernon,62864,Marion County,IL-Marion County,17115
Illinois,IL,Mount Vernon,62864,Marion County,IL-Marion County,17125
Illinois,IL,Mount Vernon,62864,Saint Clair County,IL-Saint Clair County,-
Illinois,IL,Mount Vernon,62864,Lyon County,IL-Lyon County,-
Illinois,IL,Mount Vernon,62864,Merrick County,IL-Merrick County,-
Illinois,IL,Mt. Vernon,62864,Jefferson County,IL-Jefferson County,17081
Illinois,IL,Mt. Vernon,62864,Jefferson County,IL-Jefferson County,17071
Illinois,IL,Mt. Vernon,62864,Mason County,IL-Mason County,17125
Illinois,IL,Mt. Vernon,62864,Mason County,IL-Mason County,17115
Illinois,IL,Mt. Vernon,62864,White County,IL-White County,17193
Illinois,IL,Mt. Vernon,62864,White County,IL-White County,17193
Illinois,IL,Mt. Vernon,62864,White County,IL-White County,17193
Illinois,IL,Mt. Vernon,62864,Hamilton County,IL-Hamilton County,17065
Illinois,IL,Mt. Vernon,62864,Wabash County,IL-Wabash County,17185
Illinois,IL,Mt. Vernon,62864,Marion County,IL-Marion County,17121
Illinois,IL,Mt. Vernon,62864,Marion County,IL-Marion County,17119
Illinois,IL,Mt. Vernon,62864,Marion County,IL-Marion County,17115
Illinois,IL,Mt. Vernon,62864,Marion County,IL-Marion County,17125
Illinois,IL,Mt. Vernon,62864,Saint Clair County,IL-Saint Clair County,-
